job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
687,81,208221,24300,236808,235622,1186
688,81,208279,22950,236818,236622,196
689,89,208428,25150,237359,236991,368
690,86,208943,22750,238250,238041,209
691,85,209398,23600,238459,239091,-632
692,87,209621,27750,238959,239641,-682
693,83,209677,22150,239850,240741,-891
694,87,209730,20550,240218,241241,-1023
695,81,209828,19800,240618,242157,-1539
696,84,210108,22200,241509,243077,-1568
697,82,210325,21650,242109,243577,-1468
698,81,210541,25200,243018,244207,-1189
699,81,210662,23850,243518,244951,-1433
700,88,211343,25100,244500,245541,-1041
701,89,211388,26500,244568,245827,-1259
702,84,211633,19950,245568,246307,-739
703,87,212427,25050,245958,247027,-1069
704,82,212481,25700,246218,248091,-1873
705,83,213630,21250,247118,248641,-1523
706,86,214533,23200,247950,249477,-1527
707,89,214593,22450,248368,250007,-1639
708,88,214669,22850,248508,250607,-2099
709,86,215091,20050,249100,250951,-1851
710,90,215387,21150,246961,251077,-4116
711,85,215506,24050,249411,239637,9774
712,88,215597,26000,249759,239701,10058
